"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-06","5.14",,"0.00","0.0","0.0",,"69","58","  200","  230","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-07","5.59",,"0.00","0.0","0.0",,"70","59","  240","  270","15.0","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-08","4.25",,"0.00","0.0","0.0",,"72","59","  240","  260","13.0","18.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-09","3.80",,"0.00","0.0","0.0",,"70","60","  230","  220","12.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-10","5.14",,"0.00","0.0","0.0",,"72","60","  220","  210","13.0","16.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-11","6.04",,"0.00","0.0","0.0",,"68","62","  190","  200","12.1","14.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-12","5.82",,"0.00","0.0","0.0",,"72","61","  240","  210","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-13","6.26",,"0.00","0.0","0.0",,"71","59","  240","  240","17.0","23.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-14","4.92",,"0.00","0.0","0.0",,"69","60","  240","  210","14.1","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-15","4.92",,"0.00","0.0","0.0",,"71","62","  240","  250","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-16","5.37",,"0.00","0.0","0.0",,"71","58","  230","  220","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-17","4.70",,"0.00","0.0","0.0",,"77","60","  250","  260","14.1","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-18","4.92",,"0.00","0.0","0.0",,"81","62","  230","  230","15.0","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-19","4.70",,"0.00","0.0","0.0",,"91","64","  230","  240","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-20","5.82",,"0.00","0.0","0.0",,"91","68","  210","  220","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-21","5.37",,"0.00","0.0","0.0",,"86","65","  240","  230","12.1","16.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-22","5.59",,"0.00","0.0","0.0",,"75","62","  220","  210","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-23","4.92",,"0.00","0.0","0.0",,"74","63","  230","  220","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-24","4.47",,"0.00","0.0","0.0",,"73","62","  210","  210","13.0","19.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-25","4.70",,"0.00","0.0","0.0",,"73","65","  240","  240","12.1","15.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-26","4.47",,"0.00","0.0","0.0",,"73","64","  230","  250","13.0","17.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-27","5.37",,"0.00","0.0","0.0",,"80","63","  210","  240","12.1","16.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-28","4.92",,"0.00","0.0","0.0",,"76","66","  220","  230","14.1","19.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-29","5.37",,"0.00","0.0","0.0",,"76","66","  220","  220","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-06-30","5.37",,"0.00","0.0","0.0",,"76","65","  230","  210","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-01","6.04",,"0.00","0.0","0.0",,"75","66","  230","  200","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-02","6.49",,"0.00","0.0","0.0",,"74","65","  200","  190","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-03","6.04",,"0.00","0.0","0.0",,"73","64","  220","  220","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-04","6.93",,"0.00","0.0","0.0",,"71","64","  230","  230","17.0","23.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-05","6.93",,"0.00","0.0","0.0",,"73","64","  250","  230","16.1","23.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-06","5.59",,"0.00","0.0","0.0",,"74","64","  230","  240","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-07","6.04",,"0.00","0.0","0.0",,"76","64","  240","  210","14.1","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-08","4.92",,"0.00","0.0","0.0",,"77","64","  240","  220","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-09","4.92",,"0.00","0.0","0.0",,"77","63","  240","  230","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-10","4.70",,"0.00","0.0","0.0",,"75","65","  230","  270","14.1","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-11","5.59",,"0.00","0.0","0.0",,"76","63","  230","  210","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-12","5.82",,"0.00","0.0","0.0",,"74","65","  240","  230","15.0","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-13","5.82",,"0.00","0.0","0.0",,"76","65","  260","  240","15.0","19.9",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-14","5.37",,"0.00","0.0","0.0",,"75","64","  230","  240","14.1","18.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-15","5.82",,"0.00","0.0","0.0",,"75","64","  220","  240","13.0","19.9","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-16","5.37",,"0.00","0.0","0.0",,"75","64","  230","  230","15.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-17","5.37",,"0.00","0.0","0.0",,"75","64","  230","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-18","5.37",,"0.00","0.0","0.0",,"76","65","  230","  230","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-19","5.59",,"0.00","0.0","0.0",,"76","63","  230","  270","15.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-20","4.47",,"0.00","0.0","0.0",,"80","65","  240","  240","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-21","4.25",,"0.00","0.0","0.0",,"84","66","  230","  240","12.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-22","4.03",,"0.00","0.0","0.0",,"86","68","  240","  240","14.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-23","3.80",,"0.00","0.0","0.0",,"84","69","  210","  200","12.1","15.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-24","4.47",,"0.00","0.0","0.0",,"82","67","  240","  240","10.1","15.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-25","5.14",,"0.00","0.0","0.0",,"82","68","  240","  230","14.1","19.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-26","5.82",,"0.00","0.0","0.0",,"79","67","  230","  230","14.1","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-27","4.92",,"0.00","0.0","0.0",,"81","68","  220","  220","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-28","4.92",,"0.00","0.0","0.0",,"78","68","  230","  220","12.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-29","4.70",,"0.00","0.0","0.0",,"80","69","  230","  210","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-30","4.70",,"0.00","0.0","0.0",,"79","68","  230","  210","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-07-31","4.70",,"0.00","0.0","0.0",,"82","69","  220","  220","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-01","5.82",,"0.00","0.0","0.0",,"77","67","  230","  240","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-02","4.92",,"0.00","0.0","0.0",,"79","66","  230","  230","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-03","4.92",,"0.00","0.0","0.0",,"78","66","  230","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-04","5.59",,"0.00","0.0","0.0",,"78","67","  230","  230","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-05","5.59",,"0.00","0.0","0.0",,"76","66","  250","  240","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-06","6.26",,"0.00","0.0","0.0",,"76","65","  240","  230","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-07","5.37",,"0.00","0.0","0.0",,"74","66","  240","  220","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-08","4.92",,"0.00","0.0","0.0",,"76","67","  210","  220","13.0","17.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-09","6.04",,"0.00","0.0","0.0",,"78","67","  200","  200","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-10","4.70",,"0.00","0.0","0.0",,"77","65","  220","  210","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-11","6.04",,"0.00","0.0","0.0",,"77","65","  240","  230","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-12","6.49",,"0.00","0.0","0.0",,"75","65","  230","  240","15.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-13","5.14",,"0.00","0.0","0.0",,"77","65","  250","  270","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-14","4.70",,"0.00","0.0","0.0",,"79","67","  230","  220","14.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-15","4.92",,"0.00","0.0","0.0",,"80","64","  210","  200","13.0","17.0","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-16","4.92",,"0.00","0.0","0.0",,"78","62","  210","  200","12.1","15.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-17","4.70",,"0.00","0.0","0.0",,"78","60","  220","  220","10.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-18","5.37",,"0.00","0.0","0.0",,"78","62","  230","  240","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-19","5.82",,"0.00","0.0","0.0",,"73","61","  240","  240","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-20","5.37",,"0.00","0.0","0.0",,"71","61","  240","  230","16.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-21","4.70",,"0.00","0.0","0.0",,"74","63","  240","  260","15.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-22","4.03",,"0.00","0.0","0.0",,"75","63","  220","  220","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-23","4.25",,"0.00","0.0","0.0",,"76","63","  220","  210","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-24","4.25",,"0.00","0.0","0.0",,"75","64","  240","  230","13.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-25","4.47",,"0.00","0.0","0.0",,"75","62","  240","  230","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-26","5.82",,"0.00","0.0","0.0",,"74","65","  230","  230","14.1","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-27","5.37",,"0.00","0.0","0.0",,"74","64","  260","  250","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-28","4.92",,"0.00","0.0","0.0",,"74","63","  240","  240","15.0","19.9",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-29","3.80",,"0.00","0.0","0.0",,"79","64","  240","  240","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-30","4.47",,"0.00","0.0","0.0",,"79","65","  220","  210","12.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-08-31","4.70",,"0.00","0.0","0.0",,"78","67","  240","  250","15.0","19.9","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-01","4.03",,"0.00","0.0","0.0",,"76","63","  230","  230","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-02","5.14",,"0.00","0.0","0.0",,"75","65","  210","  220","14.1","17.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-03","5.59",,"0.00","0.0","0.0",,"74","64","  230","  240","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-04","5.14",,"0.00","0.0","0.0",,"73","63","  240","  230","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-05","4.92",,"0.00","0.0","0.0",,"73","63","  230","  220","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-06","4.92",,"0.00","0.0","0.0",,"73","61","  230","  230","16.1","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-07","4.70",,"0.00","0.0","0.0",,"73","62","  210","  210","13.0","17.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-08","6.04",,"0.00","0.0","0.0",,"74","65","  240","  220","16.1","23.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-09","5.82",,"0.00","0.0","0.0",,"72","65","  240","  250","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-10","5.14",,"0.00","0.0","0.0",,"72","63","  240","  240","14.1","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-11","5.82",,"0.00","0.0","0.0",,"71","63","  240","  230","15.0","19.9","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-12","5.14",,"0.00","0.0","0.0",,"71","63","  210","  210","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-13","6.26",,"0.00","0.0","0.0",,"69","61","  210","  240","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-14","4.70",,"0.00","0.0","0.0",,"71","57","  240","  230","16.1","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-15","5.14",,"0.00","0.0","0.0",,"73","58","  240","  230","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-16","4.92",,"0.00","0.0","0.0",,"72","60","  230","  230","13.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-17","3.58",,"0.00","0.0","0.0",,"74","60","  230","  250","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-18","3.58",,"0.00","0.0","0.0",,"70","61","  240","  230","8.1","12.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-19","4.47",,"0.00","0.0","0.0",,"81","63","  210","  220","21.0","29.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-20","3.58",,"0.00","0.0","0.0",,"88","68","  150","  160","13.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-21","4.25",,"0.00","0.0","0.0",,"78","65","  230","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-22","6.93",,"0.00","0.0","0.0",,"74","63","  240","  240","17.0","25.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-23","5.82",,"0.00","0.0","0.0",,"73","61","  240","  210","17.0","23.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-24","4.92",,"0.00","0.0","0.0",,"82","58","  230","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-25","4.92",,"0.00","0.0","0.0",,"92","62","  200",,"12.1",,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-26","5.37",,"0.00","0.0","0.0",,"100","68","  200","  250","15.0","21.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-27","5.14",,"0.00","0.0","0.0",,"95","72","  230","  240","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-28","4.03",,"0.00","0.0","0.0",,"87","69","  190","  200","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-29","4.03",,"0.00","0.0","0.0",,"86","67","  230","  230","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-09-30","4.03",,"0.00","0.0","0.0",,"80","66","  240","  240","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-01","4.25",,"0.00","0.0","0.0",,"77","63","  220","  220","12.1","14.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-02","5.37",,"0.00","0.0","0.0",,"74","61","  240","  240","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-03","6.04",,"0.00","0.0","0.0",,"71","59","  250","  240","19.9","28.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-04","4.03",,"0.00","0.0","0.0",,"73","59","  230","  240","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-05","3.80",,"0.00","0.0","0.0",,"71","58","  220","  220","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-06","3.58",,"0.00","0.0","0.0",,"74","57","  240","  230","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-07","4.03",,"0.00","0.0","0.0",,"84","60","  230","  260","10.1","13.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-08","3.80",,"0.00","0.0","0.0",,"85","60","  230","  240","14.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-09","4.47",,"0.00","0.0","0.0",,"83","59","  250","  250","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-10","4.70",,"0.00","0.0","0.0",,"77","61","  240","  230","16.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-11","4.03",,"0.00","0.0","0.0",,"69","58","  240","  230","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-12","3.13",,"0.00","0.0","0.0",,"68","58","  240","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-13","4.25",,"0.00","0.0","0.0",,"69","55","  260","  220","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-14","3.80",,"0.00","0.0","0.0",,"68","60","  240","  240","12.1","16.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-15","4.03",,"0.00","0.0","0.0",,"71","62","  260","  260","14.1","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-16","5.37",,"0.02","0.0","0.0",,"71","64","  230","  230","15.0","19.9","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-17","4.70",,"0.31","0.0","0.0",,"69","60","  240","  240","13.0","18.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-18","3.58",,"0.00","0.0","0.0",,"71","57","  210","  210","12.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-19","4.47",,"0.00","0.0","0.0",,"84","56","  200","  350","10.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-20","4.25",,"0.00","0.0","0.0",,"96","64","  260","  260","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-21","4.92",,"0.00","0.0","0.0",,"88","62","  220","  210","12.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-22","3.58",,"0.00","0.0","0.0",,"79","57","  220","  220","10.1","13.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-23","3.58",,"0.01","0.0","0.0",,"79","59","  210","  200","15.0","17.0","    1",,"    1","    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-24","4.25",,"0.00","0.0","0.0",,"71","60","  230","  230","12.1","15.0",,,"    1",
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-25","4.25",,"0.00","0.0","0.0",,"70","57","  240","  230","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-26","3.36",,"0.00","0.0","0.0",,"71","57","  220","  210","8.9","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-27","2.91",,"0.00","0.0","0.0",,"75","59","  240","  250","12.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-28","4.70",,"0.02","0.0","0.0",,"74","62","  240","  230","13.0","19.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-29","3.58",,"0.00","0.0","0.0",,"76","59","  210","  210","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-30","2.68",,"0.02","0.0","0.0",,"68","60","  240","  210","12.1","14.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-10-31","3.58",,"0.00","0.0","0.0",,"67","55","  210","  200","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-01","3.13",,"0.00","0.0","0.0",,"67","56","  240","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-02","4.92",,"0.00","0.0","0.0",,"80","52","   20","  360","13.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-03","5.14",,"0.00","0.0","0.0",,"83","58","  240","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-04","3.58",,"0.00","0.0","0.0",,"77","58","  230","  220","10.1","13.0","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-05","3.36",,"0.00","0.0","0.0",,"73","56","  250","  250","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-06","3.58",,"0.00","0.0","0.0",,"71","55","  240","  230","12.1","15.0","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-07","3.36",,"0.00","0.0","0.0",,"71","55","  250","  200","8.9","12.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-08","3.58",,"0.00","0.0","0.0",,"80","55","  240","  230","10.1","12.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2016-11-09","4.47",,"0.00","0.0","0.0",,"95","65","  260","   40","8.9","16.1",,,,
